Date,ETF_Ticker,Stock_Ticker,Company_Name,Shares,Weight
2026-08-24,DFAC,2066464D,PRINCETON BANCORP INC,5605.0,0.00048331000000000003
2026-08-24,DFAC,2091528D,NOBLE CORP PLC,341061.0,0.03189236
2026-08-24,DFAC,2138301D,JACOBS SOLUTIONS INC,164913.0,0.05084736000000001
2026-08-24,DFAC,2200963D,OMNIAB INC/OLD,7938.0,0.0
2026-08-24,DFAC,2200964D,OMNIAB INC/OLD,7938.0,0.0
2026-08-24,DFAC,2226681D,IMARA INC- CVR,11200.0,8.66e-06
2026-08-24,DFAC,2291915D,ATLANTA BRAVES HOLDINGS I,2001.0,0.00023342
2026-08-24,DFAC,2292098D,ATLANTA BRAVES HOLDINGS I,89002.0,0.00950265
2026-08-24,DFAC,2318605D,BUNGE GLOBAL SA,280964.0,0.06294486
2026-08-24,DFAC,2413416D,XOMA CORP CVR,5813.0,9.300000000000001e-07
2026-08-24,DFAC,2534206D,PALVELLA THERAPEUT - CVR,218.0,5e-07
2026-08-24,DFAC,2595777D,89BIO INC - CVR,191414.0,0.00013235
2026-08-24,DFAC,2600057D,NOVO NORDISK - CVR,5078.0,6.71e-06
2026-08-24,DFAC,2602335D,HOLOGIC INC - CVR,168658.0,3.43e-06
2026-08-24,DFAC,2606745D,TREEHOUSE FOODS INC - CVR,88942.0,0.00034910000000000003
2026-08-24,DFAC,2609678D,TEMPEST THERAPEUTICS,107.0,0.0
2026-08-24,DFAC,2624324D,INDIVIOR PHARMACEUTICALS,185666.0,0.013661129999999999
2026-08-24,DFAC,2645536D,APELLIS PHARMACEUTIC-CVR,53004.0,3.23e-06
2026-08-24,DFAC,2649974D,KEZAR LIFE SCIENCES-CVR,1686.0,1.15e-06
2026-08-24,DFAC,2652522D,XOMA ROYALTY CORP - CVR,16369.0,3.895e-05
2026-08-24,DFAC,2674168D,COLUMBIA FINANCIAL INC/MD,592925.0,0.01421672
2026-08-24,DFAC,A US,AGILENT TECHNOLOGIES INC,206362.0,0.06439108
2026-08-24,DFAC,AA US,ALCOA CORP,492200.0,0.04943862
2026-08-24,DFAC,AAL US,AMERICAN AIRLINES GROUP,842394.0,0.02335053
2026-08-24,DFAC,AAMI US,ACADIAN ASSET MANAGEMENT,60128.0,0.01123771
2026-08-24,DFAC,AAOI US,APPLIED OPTOELECTRONICS I,81647.0,0.01787143
2026-08-24,DFAC,AAON US,AAON INC,153609.0,0.02377317
2026-08-24,DFAC,AAP US,ADVANCE AUTO PARTS,153803.0,0.01364695
2026-08-24,DFAC,AAPL US,APPLE INC.,7975264.0,5.03348191
2026-08-24,DFAC,ABAT US,AMERICAN BATTERY TECHNOLO,161089.0,0.00078625
2026-08-24,DFAC,ABBV US,ABBVIE INC.,830754.0,0.44690647
2026-08-24,DFAC,ABCB US,AMERIS BANCORP,132089.0,0.02308863
2026-08-24,DFAC,ABG US,ASBURY AUTOMOTIVE GROUP I,38517.0,0.01651705
2026-08-24,DFAC,ABM US,ABM INDUSTRIES INC,147018.0,0.01401066
2026-08-24,DFAC,ABNB US,AIRBNB INC,150907.0,0.058375210000000004
2026-08-24,DFAC,ABOS US,ACUMEN PHARMACEUTICALS IN,9637.0,6.027e-05
2026-08-24,DFAC,ABSI US,Absci Corp,104351.0,0.00187601
2026-08-24,DFAC,ABT US,ABBOTT LABORATORIES,767427.0,0.18208827
2026-08-24,DFAC,ACA US,ARCOSA INC,105314.0,0.03111342
2026-08-24,DFAC,ACAD US,ACADIA PHARMACEUTICALS IN,348929.0,0.02104008
2026-08-24,DFAC,ACCO US,ACCO BRANDS CORP,228326.0,0.0019456100000000002
2026-08-24,DFAC,ACDC US,PROFRAC HOLDING CORP,27097.0,0.00026562
2026-08-24,DFAC,ACEL US,ACCEL ENTERTAINMENT INC,66244.0,0.0016126
2026-08-24,DFAC,ACGL US,ARCH CAPITAL GROUP LTD,369173.0,0.0759344
2026-08-24,DFAC,ACGP US,ASSOCIATED CAPITAL GROUP,3112.0,0.0002136
